"path","filename","extension","size_MB","modified_date","category","likely_role","notes"
"analysis\full_pair_rules_work\linker_family_change","7429a4a0603419f1c6a4.parquet",".parquet","0.014761","2026-08-02T06:22:02+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\linker_family_change","744e6c9b4f14c904e6ee.parquet",".parquet","0.013515","2026-08-02T06:22:03+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\linker_family_change","7450e7b30853bab02e25.parquet",".parquet","0.075938","2026-08-02T06:21:58+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\linker_family_change","74729ea6f265f10e8c50.parquet",".parquet","0.013322","2026-08-02T06:22:09+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\linker_family_change","7476ce12034a03da53f9.parquet",".parquet","0.013961","2026-08-02T06:22:06+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\linker_family_change","74786e5fe66332f398ed.parquet",".parquet","0.014314","2026-08-02T06:21:59+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\linker_family_change","747f9a2a8b3e24d8a512.parquet",".parquet","0.013605","2026-08-02T06:22:20+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\linker_family_change","748336fb72dd35ebdb1b.parquet",".parquet","0.013658","2026-08-02T06:22:11+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\linker_family_change","749feef49d1064bd8025.parquet",".parquet","0.013535","2026-08-02T06:21:57+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\linker_family_change","74a1b47c5f5637b0a994.parquet",".parquet","0.013862","2026-08-02T06:22:10+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\linker_family_change","74a2407d813df440866c.parquet",".parquet","0.015173","2026-08-02T06:21:58+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\linker_family_change","74a7d2873ce008891839.parquet",".parquet","0.013535","2026-08-02T06:22:20+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\linker_family_change","74a89a78a520b48f6a04.parquet",".parquet","0.013661","2026-08-02T06:22:21+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\linker_family_change","74b21a181bf7ef9c2180.parquet",".parquet","0.013563","2026-08-02T06:22:07+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\linker_family_change","74b28f32a34d45c0d807.parquet",".parquet","0.013344","2026-08-02T06:22:09+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\linker_family_change","74b46473f7eeb15d974a.parquet",".parquet","0.014553","2026-08-02T06:22:08+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\linker_family_change","74b7757c0c39a989f8dd.parquet",".parquet","0.013554","2026-08-02T06:22:13+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\linker_family_change","74c0d16caf5a52ae13c9.parquet",".parquet","0.01363","2026-08-02T06:22:24+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\linker_family_change","74c468b1a66bf32bda90.parquet",".parquet","0.013805","2026-08-02T06:22:08+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\linker_family_change","74cc93f835ac43ba3aae.parquet",".parquet","0.013554","2026-08-02T06:22:07+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\linker_family_change","74d609b90e856131a771.parquet",".parquet","0.013732","2026-08-02T06:22:15+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\linker_family_change","74d6c7f1d010be916d5d.parquet",".parquet","0.014748","2026-08-02T06:22:00+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\linker_family_change","74e1e0be5694d3612184.parquet",".parquet","0.021345","2026-08-02T06:21:55+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\linker_family_change","74e4a3cbfcb2e7e783ef.parquet",".parquet","0.013673","2026-08-02T06:22:09+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\linker_family_change","74e99b33708ba328186a.parquet",".parquet","0.013535","2026-08-02T06:22:22+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\linker_family_change","74f5774cf4689bdf87e5.parquet",".parquet","0.013525","2026-08-02T06:22:14+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\linker_family_change","74f5d9de03cfc736824c.parquet",".parquet","0.013803","2026-08-02T06:22:21+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\linker_family_change","74f861698c24bde479b5.parquet",".parquet","0.013625","2026-08-02T06:22:08+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\linker_family_change","74f892a89f12f41dd1d4.parquet",".parquet","0.013544","2026-08-02T06:22:19+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\linker_family_change","74fe25f3a867303b0758.parquet",".parquet","0.01378","2026-08-02T06:22:23+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\linker_family_change","74ff0dfb6ad7684f7c67.parquet",".parquet","0.013492","2026-08-02T06:22:14+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\linker_family_change","74ff63c798ff86c26b96.parquet",".parquet","0.01352","2026-08-02T06:22:26+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\linker_family_change","7520e4a70e1dca7abc1f.parquet",".parquet","0.013563","2026-08-02T06:22:03+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\linker_family_change","75330d25e81eb6f83629.parquet",".parquet","0.013535","2026-08-02T06:22:14+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\linker_family_change","753bca5078bd28f74860.parquet",".parquet","0.01363","2026-08-02T06:22:01+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\linker_family_change","753c6acf5b9309306bf0.parquet",".parquet","0.014503","2026-08-02T06:22:03+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\linker_family_change","753ed35c7cc7b5494b2f.parquet",".parquet","0.013775","2026-08-02T06:21:56+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\linker_family_change","7556827bb3f8c4637142.parquet",".parquet","0.013259","2026-08-02T06:22:27+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\linker_family_change","755caeceec650fefc332.parquet",".parquet","0.013744","2026-08-02T06:22:16+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\linker_family_change","755d4c771f375a32ce49.parquet",".parquet","0.013535","2026-08-02T06:22:17+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\linker_family_change","7561917d243f14479dfa.parquet",".parquet","0.013671","2026-08-02T06:22:18+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\linker_family_change","7569ac680bc42165bdbb.parquet",".parquet","0.013827","2026-08-02T06:22:07+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\linker_family_change","756e30206714394cf317.parquet",".parquet","0.013736","2026-08-02T06:22:04+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
